5,3,4,0,3,0,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
5,3,4,0,0,3,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
5,4,4,3,0,0,0,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
